x1,x2,y
3.45,4.75,-0.0685
3.45,4.85,-0.2498
3.45,4.95,-0.4287
3.45,5.05,-0.6033
3.45,5.15,-0.7718
3.45,5.25,-0.9326
3.45,5.35,-1.0841
3.45,5.45,-1.2248
3.45,5.55,-1.3533
3.45,5.65,-1.4682
3.45,5.75,-1.5684
3.45,5.85,-1.653
3.45,5.95,-1.7211
3.55,0.05,-2.3799
3.55,0.15,-2.3561
3.55,0.25,-2.3088
3.55,0.35,-2.2384
3.55,0.45,-2.1457
3.55,0.55,-2.0315
3.55,0.65,-1.897
3.55,0.75,-1.7435
3.55,0.85,-1.5727
3.55,0.95,-1.3861
3.55,1.05,-1.1857
3.55,1.15,-0.9734
3.55,1.25,-0.7514
3.55,1.35,-0.5219
3.55,1.45,-0.2871
3.55,1.55,-0.0496
3.55,1.65,0.1885
3.55,1.75,0.4247
3.55,1.85,0.6567
3.55,1.95,0.8821
3.55,2.05,1.0987
3.55,2.15,1.3043
3.55,2.25,1.4969
3.55,2.35,1.6745
3.55,2.45,1.8354
3.55,2.55,1.9779
3.55,2.65,2.1007
3.55,2.75,2.2025
3.55,2.85,2.2823
3.55,2.95,2.3393
3.55,3.05,2.3729
3.55,3.15,2.3828
3.55,3.25,2.3689
3.55,3.35,2.3313
3.55,3.45,2.2705
3.55,3.55,2.1869
3.55,3.65,2.0815
3.55,3.75,1.9553
3.55,3.85,1.8096
3.55,3.95,1.6457
3.55,4.05,1.4655
3.55,4.15,1.2706
3.55,4.25,1.063
3.55,4.35,0.8448
3.55,4.45,0.6181
3.55,4.55,0.3853
3.55,4.65,0.1486
3.55,4.75,-0.0896
3.55,4.85,-0.3269
3.55,4.95,-0.5609
3.55,5.05,-0.7893
3.55,5.15,-1.0098
3.55,5.25,-1.2202
3.55,5.35,-1.4185
3.55,5.45,-1.6025
3.55,5.55,-1.7706
3.55,5.65,-1.921
3.55,5.75,-2.0521
3.55,5.85,-2.1628
3.55,5.95,-2.2518
3.65,0.05,-2.9171
3.65,0.15,-2.8879
3.65,0.25,-2.8299
3.65,0.35,-2.7436
3.65,0.45,-2.63
3.65,0.55,-2.49
3.65,0.65,-2.3251
3.65,0.75,-2.1371
3.65,0.85,-1.9276
3.65,0.95,-1.6989
3.65,1.05,-1.4533
3.65,1.15,-1.1931
3.65,1.25,-0.921
3.65,1.35,-0.6397
3.65,1.45,-0.352
3.65,1.55,-0.0607
3.65,1.65,0.2311
3.65,1.75,0.5206
3.65,1.85,0.8049
3.65,1.95,1.0812
3.65,2.05,1.3467
3.65,2.15,1.5987
3.65,2.25,1.8347
3.65,2.35,2.0524
3.65,2.45,2.2496
3.65,2.55,2.4244
3.65,2.65,2.5749
3.65,2.75,2.6996
3.65,2.85,2.7974
3.65,2.95,2.8673
3.65,3.05,2.9085
3.65,3.15,2.9206
3.65,3.25,2.9036
3.65,3.35,2.8575
3.65,3.45,2.7829
3.65,3.55,2.6805
3.65,3.65,2.5513
3.65,3.75,2.3966
3.65,3.85,2.218
3.65,3.95,2.0172
3.65,4.05,1.7962
3.65,4.15,1.5574
3.65,4.25,1.3029
3.65,4.35,1.0354
3.65,4.45,0.7576
3.65,4.55,0.4722
3.65,4.65,0.1821
3.65,4.75,-0.1098
3.65,4.85,-0.4007
3.65,4.95,-0.6875
3.65,5.05,-0.9674
3.65,5.15,-1.2377
3.65,5.25,-1.4957
3.65,5.35,-1.7386
3.65,5.45,-1.9642
3.65,5.55,-2.1702
3.65,5.65,-2.3545
3.65,5.75,-2.5153
3.65,5.85,-2.6509
3.65,5.95,-2.7601
3.75,0.05,-3.4251
3.75,0.15,-3.3909
3.75,0.25,-3.3228
3.75,0.35,-3.2215
3.75,0.45,-3.088
3.75,0.55,-2.9236
3.75,0.65,-2.7301
3.75,0.75,-2.5092
3.75,0.85,-2.2633
3.75,0.95,-1.9948
3.75,1.05,-1.7064
3.75,1.15,-1.4009
3.75,1.25,-1.0814
3.75,1.35,-0.7511
3.75,1.45,-0.4132
3.75,1.55,-0.0713
3.75,1.65,0.2713
3.75,1.75,0.6113
3.75,1.85,0.9451
3.75,1.95,1.2695
3.75,2.05,1.5812
3.75,2.15,1.8771
3.75,2.25,2.1542
3.75,2.35,2.4099
3.75,2.45,2.6414
3.75,2.55,2.8466
3.75,2.65,3.0233
3.75,2.75,3.1698
3.75,2.85,3.2846
3.75,2.95,3.3666
3.75,3.05,3.415
3.75,3.15,3.4292
3.75,3.25,3.4092
3.75,3.35,3.3552
3.75,3.45,3.2676
3.75,3.55,3.1473
3.75,3.65,2.9956
3.75,3.75,2.814
3.75,3.85,2.6043
3.75,3.95,2.3685
3.75,4.05,2.1091
3.75,4.15,1.8286
3.75,4.25,1.5298
3.75,4.35,1.2157
3.75,4.45,0.8895
3.75,4.55,0.5544
3.75,4.65,0.2138
3.75,4.75,-0.129
3.75,4.85,-0.4704
3.75,4.95,-0.8072
3.75,5.05,-1.1359
3.75,5.15,-1.4533
3.75,5.25,-1.7561
3.75,5.35,-2.0414
3.75,5.45,-2.3063
3.75,5.55,-2.5482
3.75,5.65,-2.7646
3.75,5.75,-2.9533
3.75,5.85,-3.1126
3.75,5.95,-3.2408
3.85,0.05,-3.8989
3.85,0.15,-3.8599
3.85,0.25,-3.7824
3.85,0.35,-3.6671
3.85,0.45,-3.5151
3.85,0.55,-3.328
3.85,0.65,-3.1077
3.85,0.75,-2.8563
3.85,0.85,-2.5764
3.85,0.95,-2.2707
3.85,1.05,-1.9424
3.85,1.15,-1.5946
3.85,1.25,-1.2309
3.85,1.35,-0.8549
3.85,1.45,-0.4704
3.85,1.55,-0.0812
3.85,1.65,0.3089
3.85,1.75,0.6958
3.85,1.85,1.0758
3.85,1.95,1.4451
3.85,2.05,1.7999
3.85,2.15,2.1367
3.85,2.25,2.4522
3.85,2.35,2.7432
3.85,2.45,3.0068
3.85,2.55,3.2403
3.85,2.65,3.4415
3.85,2.75,3.6082
3.85,2.85,3.739
3.85,2.95,3.8323
3.85,3.05,3.8874
3.85,3.15,3.9036
3.85,3.25,3.8808
3.85,3.35,3.8193
3.85,3.45,3.7196
3.85,3.55,3.5827
3.85,3.65,3.41
3.85,3.75,3.2033
3.85,3.85,2.9645
3.85,3.95,2.6961
3.85,4.05,2.4008
3.85,4.15,2.0815
3.85,4.25,1.7414
3.85,4.35,1.3839
3.85,4.45,1.0126
3.85,4.55,0.6311
3.85,4.65,0.2434
3.85,4.75,-0.1468
3.85,4.85,-0.5355
3.85,4.95,-0.9189
3.85,5.05,-1.2931
3.85,5.15,-1.6543
3.85,5.25,-1.9991
3.85,5.35,-2.3238
3.85,5.45,-2.6254
3.85,5.55,-2.9007
3.85,5.65,-3.147
3.85,5.75,-3.3619
3.85,5.85,-3.5432
3.85,5.95,-3.6891
3.95,0.05,-4.3337
3.95,0.15,-4.2904
3.95,0.25,-4.2042
3.95,0.35,-4.0761
3.95,0.45,-3.9072
3.95,0.55,-3.6992
3.95,0.65,-3.4543
3.95,0.75,-3.1749
3.95,0.85,-2.8638
3.95,0.95,-2.524
3.95,1.05,-2.159
3.95,1.15,-1.7725
3.95,1.25,-1.3682
3.95,1.35,-0.9503
3.95,1.45,-0.5229
3.95,1.55,-0.0902
3.95,1.65,0.3433
3.95,1.75,0.7734
3.95,1.85,1.1958
3.95,1.95,1.6063
3.95,2.05,2.0007
3.95,2.15,2.3751
3.95,2.25,2.7257
3.95,2.35,3.0492
3.95,2.45,3.3421
3.95,2.55,3.6017
3.95,2.65,3.8253
3.95,2.75,4.0107
3.95,2.85,4.156
3.95,2.95,4.2597
3.95,3.05,4.3209
3.95,3.15,4.339
3.95,3.25,4.3137
3.95,3.35,4.2452
3.95,3.45,4.1344
3.95,3.55,3.9823
3.95,3.65,3.7903
3.95,3.75,3.5605
3.95,3.85,3.2951
3.95,3.95,2.9968
3.95,4.05,2.6686
3.95,4.15,2.3137
3.95,4.25,1.9356
3.95,4.35,1.5383
3.95,4.45,1.1255
3.95,4.55,0.7015
3.95,4.65,0.2705
3.95,4.75,-0.1632
3.95,4.85,-0.5952
3.95,4.95,-1.0214
3.95,5.05,-1.4373
3.95,5.15,-1.8388
3.95,5.25,-2.222
3.95,5.35,-2.583
3.95,5.45,-2.9182
3.95,5.55,-3.2242
3.95,5.65,-3.498
3.95,5.75,-3.7368
3.95,5.85,-3.9383
3.95,5.95,-4.1005
4.05,0.05,-4.7252
4.05,0.15,-4.678
4.05,0.25,-4.5841
4.05,0.35,-4.4443
4.05,0.45,-4.2602
4.05,0.55,-4.0334
4.05,0.65,-3.7664
4.05,0.75,-3.4617
4.05,0.85,-3.1225
4.05,0.95,-2.752
4.05,1.05,-2.3541
4.05,1.15,-1.9326
4.05,1.25,-1.4918
4.05,1.35,-1.0362
4.05,1.45,-0.5701
4.05,1.55,-0.0984
4.05,1.65,0.3743
4.05,1.75,0.8433
4.05,1.85,1.3039
4.05,1.95,1.7514
4.05,2.05,2.1814
4.05,2.15,2.5896
4.05,2.25,2.972
4.05,2.35,3.3246
4.05,2.45,3.6441
4.05,2.55,3.9271
4.05,2.65,4.1709
4.05,2.75,4.373
4.05,2.85,4.5314
4.05,2.95,4.6446
4.05,3.05,4.7113
4.05,3.15,4.731
4.05,3.25,4.7034
4.05,3.35,4.6288
4.05,3.45,4.5079
4.05,3.55,4.342
4.05,3.65,4.1328
4.05,3.75,3.8822
4.05,3.85,3.5928
4.05,3.95,3.2676
4.05,4.05,2.9097
4.05,4.15,2.5227
4.05,4.25,2.1105
4.05,4.35,1.6772
4.05,4.45,1.2272
4.05,4.55,0.7649
4.05,4.65,0.295
4.05,4.75,-0.1779
4.05,4.85,-0.649
4.05,4.95,-1.1136
4.05,5.05,-1.5671
4.05,5.15,-2.005
4.05,5.25,-2.4228
4.05,5.35,-2.8163
4.05,5.45,-3.1818
4.05,5.55,-3.5155
4.05,5.65,-3.814
4.05,5.75,-4.0744
4.05,5.85,-4.2942
4.05,5.95,-4.471
4.15,0.05,-5.0696
4.15,0.15,-5.0189
4.15,0.25,-4.9181
4.15,0.35,-4.7682
4.15,0.45,-4.5706
4.15,0.55,-4.3273
4.15,0.65,-4.0408
4.15,0.75,-3.714
4.15,0.85,-3.35
4.15,0.95,-2.9526
4.15,1.05,-2.5256
4.15,1.15,-2.0734
4.15,1.25,-1.6005
4.15,1.35,-1.1117
4.15,1.45,-0.6117
4.15,1.55,-0.1056
4.15,1.65,0.4016
4.15,1.75,0.9048
4.15,1.85,1.3989
4.15,1.95,1.879
4.15,2.05,2.3404
4.15,2.15,2.7783
4.15,2.25,3.1885
4.15,2.35,3.5669
4.15,2.45,3.9096
4.15,2.55,4.2133
4.15,2.65,4.4748
4.15,2.75,4.6917
4.15,2.85,4.8616
4.15,2.95,4.983
4.15,3.05,5.0546
4.15,3.15,5.0757
4.15,3.25,5.0461
4.15,3.35,4.9661
4.15,3.45,4.8364
4.15,3.55,4.6584
4.15,3.65,4.4339
4.15,3.75,4.1651
4.15,3.85,3.8546
4.15,3.95,3.5057
4.15,4.05,3.1217
4.15,4.15,2.7065
4.15,4.25,2.2643
4.15,4.35,1.7995
4.15,4.45,1.3166
4.15,4.55,0.8207
4.15,4.65,0.3165
4.15,4.75,-0.1909
4.15,4.85,-0.6963
4.15,4.95,-1.1948
4.15,5.05,-1.6813
4.15,5.15,-2.151
4.15,5.25,-2.5993
4.15,5.35,-3.0216
4.15,5.45,-3.4137
4.15,5.55,-3.7716
4.15,5.65,-4.0919
4.15,5.75,-4.3713
4.15,5.85,-4.6071
4.15,5.95,-4.7968
4.25,0.05,-5.3632
4.25,0.15,-5.3096
4.25,0.25,-5.203
4.25,0.35,-5.0444
4.25,0.45,-4.8353
4.25,0.55,-4.578
4.25,0.65,-4.2749
4.25,0.75,-3.9291
4.25,0.85,-3.5441
4.25,0.95,-3.1236
4.25,1.05,-2.6719
4.25,1.15,-2.1936
4.25,1.25,-1.6933
4.25,1.35,-1.1761
4.25,1.45,-0.6471
4.25,1.55,-0.1117
4.25,1.65,0.4249
4.25,1.75,0.9572
4.25,1.85,1.4799
4.25,1.95,1.9878
4.25,2.05,2.4759
4.25,2.15,2.9393
4.25,2.25,3.3733
4.25,2.35,3.7735
4.25,2.45,4.1361
4.25,2.55,4.4573
4.25,2.65,4.734
4.25,2.75,4.9634
4.25,2.85,5.1433
4.25,2.95,5.2717
4.25,3.05,5.3474
4.25,3.15,5.3697
4.25,3.25,5.3384
4.25,3.35,5.2537
4.25,3.45,5.1166
4.25,3.55,4.9283
4.25,3.65,4.6908
4.25,3.75,4.4064
4.25,3.85,4.0779
4.25,3.95,3.7088
4.25,4.05,3.3025
4.25,4.15,2.8633
4.25,4.25,2.3955
4.25,4.35,1.9037
4.25,4.45,1.3929
4.25,4.55,0.8682
4.25,4.65,0.3348
4.25,4.75,-0.2019
4.25,4.85,-0.7366
4.25,4.95,-1.264
4.25,5.05,-1.7787
4.25,5.15,-2.2757
4.25,5.25,-2.7499
4.25,5.35,-3.1966
4.25,5.45,-3.6114
4.25,5.55,-3.9901
4.25,5.65,-4.329
4.25,5.75,-4.6245
4.25,5.85,-4.8739
4.25,5.95,-5.0746
4.35,0.05,-5.6033
4.35,0.15,-5.5473
4.35,0.25,-5.4359
4.35,0.35,-5.2702
4.35,0.45,-5.0518
4.35,0.55,-4.7829
4.35,0.65,-4.4663
4.35,0.75,-4.105
4.35,0.85,-3.7027
4.35,0.95,-3.2634
4.35,1.05,-2.7915
4.35,1.15,-2.2917
4.35,1.25,-1.7691
4.35,1.35,-1.2287
4.35,1.45,-0.6761
4.35,1.55,-0.1167
4.35,1.65,0.4439
4.35,1.75,1.0
4.35,1.85,1.5461
4.35,1.95,2.0768
4.35,2.05,2.5868
4.35,2.15,3.0708
4.35,2.25,3.5243
4.35,2.35,3.9424
4.35,2.45,4.3212
4.35,2.55,4.6569
4.35,2.65,4.946
4.35,2.75,5.1856
4.35,2.85,5.3735
4.35,2.95,5.5077
4.35,3.05,5.5868
4.35,3.15,5.6101
4.35,3.25,5.5774
4.35,3.35,5.4889
4.35,3.45,5.3456
4.35,3.55,5.1489
4.35,3.65,4.9007
4.35,3.75,4.6036
4.35,3.85,4.2605
4.35,3.95,3.8748
4.35,4.05,3.4504
4.35,4.15,2.9915
4.35,4.25,2.5027
4.35,4.35,1.9889
4.35,4.45,1.4553
4.35,4.55,0.9071
4.35,4.65,0.3498
4.35,4.75,-0.211
4.35,4.85,-0.7696
4.35,4.95,-1.3206
4.35,5.05,-1.8583
4.35,5.15,-2.3775
4.35,5.25,-2.873
4.35,5.35,-3.3397
4.35,5.45,-3.7731
4.35,5.55,-4.1687
4.35,5.65,-4.5227
4.35,5.75,-4.8316
4.35,5.85,-5.0921
4.35,5.95,-5.3018
4.45,0.05,-5.7874
4.45,0.15,-5.7296
4.45,0.25,-5.6145
4.45,0.35,-5.4433
4.45,0.45,-5.2178
4.45,0.55,-4.9401
4.45,0.65,-4.613
4.45,0.75,-4.2399
4.45,0.85,-3.8244
4.45,0.95,-3.3706
4.45,1.05,-2.8832
4.45,1.15,-2.367
4.45,1.25,-1.8272
4.45,1.35,-1.2691
4.45,1.45,-0.6983
4.45,1.55,-0.1205
4.45,1.65,0.4585
4.45,1.75,1.0329
4.45,1.85,1.5969
4.45,1.95,2.1451
4.45,2.05,2.6717
4.45,2.15,3.1717
4.45,2.25,3.64
4.45,2.35,4.072
4.45,2.45,4.4632
4.45,2.55,4.8099
4.45,2.65,5.1085
4.45,2.75,5.356
4.45,2.85,5.55
4.45,2.95,5.6886
4.45,3.05,5.7703
4.45,3.15,5.7944
4.45,3.25,5.7606
4.45,3.35,5.6693
4.45,3.45,5.5212
4.45,3.55,5.3181
4.45,3.65,5.0617
4.45,3.75,4.7548
4.45,3.85,4.4004
4.45,3.95,4.0021
4.45,4.05,3.5637
4.45,4.15,3.0898
4.45,4.25,2.5849
4.45,4.35,2.0543
4.45,4.45,1.5031
4.45,4.55,0.9369
4.45,4.65,0.3613
4.45,4.75,-0.2179
4.45,4.85,-0.7949
4.45,4.95,-1.364
4.45,5.05,-1.9194
4.45,5.15,-2.4556
4.45,5.25,-2.9674
4.45,5.35,-3.4494
4.45,5.45,-3.897
4.45,5.55,-4.3057
4.45,5.65,-4.6713
4.45,5.75,-4.9903
4.45,5.85,-5.2594
4.45,5.95,-5.476
4.55,0.05,-5.9137
4.55,0.15,-5.8546
4.55,0.25,-5.737
4.55,0.35,-5.5621
4.55,0.45,-5.3316
4.55,0.55,-5.0479
4.55,0.65,-4.7137
4.55,0.75,-4.3324
4.55,0.85,-3.9078
4.55,0.95,-3.4442
4.55,1.05,-2.9461
4.55,1.15,-2.4187
4.55,1.25,-1.867
4.55,1.35,-1.2968
4.55,1.45,-0.7135
4.55,1.55,-0.1231
4.55,1.65,0.4685
4.55,1.75,1.0554
4.55,1.85,1.6318
4.55,1.95,2.1919
4.55,2.05,2.73
4.55,2.15,3.2409
4.55,2.25,3.7195
4.55,2.35,4.1608
4.55,2.45,4.5606
4.55,2.55,4.9148
4.55,2.65,5.2199
4.55,2.75,5.4729
4.55,2.85,5.6711
4.55,2.95,5.8127
4.55,3.05,5.8962
4.55,3.15,5.9209
4.55,3.25,5.8863
4.55,3.35,5.7929
4.55,3.45,5.6417
4.55,3.55,5.4341
4.55,3.65,5.1722
4.55,3.75,4.8586
4.55,3.85,4.4964
4.55,3.95,4.0894
4.55,4.05,3.6415
4.55,4.15,3.1572
4.55,4.25,2.6413
4.55,4.35,2.0991
4.55,4.45,1.5359
4.55,4.55,0.9573
4.55,4.65,0.3692
4.55,4.75,-0.2226
4.55,4.85,-0.8122
4.55,4.95,-1.3937
4.55,5.05,-1.9613
4.55,5.15,-2.5092
4.55,5.25,-3.0321
4.55,5.35,-3.5247
4.55,5.45,-3.982
4.55,5.55,-4.3996
4.55,5.65,-4.7732
4.55,5.75,-5.0992
4.55,5.85,-5.3742
4.55,5.95,-5.5954
4.65,0.05,-5.9808
4.65,0.15,-5.9211
4.65,0.25,-5.8022
4.65,0.35,-5.6253
4.65,0.45,-5.3922
4.65,0.55,-5.1052
4.65,0.65,-4.7672
4.65,0.75,-4.3816
4.65,0.85,-3.9522
4.65,0.95,-3.4833
4.65,1.05,-2.9796
4.65,1.15,-2.4462
4.65,1.25,-1.8883
4.65,1.35,-1.3115
4.65,1.45,-0.7216
4.65,1.55,-0.1245
4.65,1.65,0.4738
4.65,1.75,1.0674
4.65,1.85,1.6503
4.65,1.95,2.2168
4.65,2.05,2.7611
4.65,2.15,3.2778
4.65,2.25,3.7617
4.65,2.35,4.2081
4.65,2.45,4.6124
4.65,2.55,4.9706
4.65,2.65,5.2792
4.65,2.75,5.535
4.65,2.85,5.7355
4.65,2.95,5.8788
4.65,3.05,5.9632
4.65,3.15,5.9881
4.65,3.25,5.9532
4.65,3.35,5.8587
4.65,3.45,5.7058
4.65,3.55,5.4958
4.65,3.65,5.2309
4.65,3.75,4.9138
4.65,3.85,4.5475
4.65,3.95,4.1358
4.65,4.05,3.6828
4.65,4.15,3.193
4.65,4.25,2.6713
4.65,4.35,2.1229
4.65,4.45,1.5533
4.65,4.55,0.9682
4.65,4.65,0.3734
4.65,4.75,-0.2252
4.65,4.85,-0.8215
4.65,4.95,-1.4095
4.65,5.05,-1.9835
4.65,5.15,-2.5377
4.65,5.25,-3.0665
4.65,5.35,-3.5647
4.65,5.45,-4.0273
4.65,5.55,-4.4496
4.65,5.65,-4.8275
4.65,5.75,-5.1571
4.65,5.85,-5.4352
4.65,5.95,-5.659
4.75,0.05,-5.9883
4.75,0.15,-5.9284
4.75,0.25,-5.8094
4.75,0.35,-5.6323
4.75,0.45,-5.3989
4.75,0.55,-5.1115
4.75,0.65,-4.7731
4.75,0.75,-4.387
4.75,0.85,-3.9571
4.75,0.95,-3.4876
4.75,1.05,-2.9833
4.75,1.15,-2.4492
4.75,1.25,-1.8906
4.75,1.35,-1.3131
4.75,1.45,-0.7225
4.75,1.55,-0.1247
4.75,1.65,0.4744
4.75,1.75,1.0687
4.75,1.85,1.6524
4.75,1.95,2.2195
4.75,2.05,2.7645
4.75,2.15,3.2818
4.75,2.25,3.7664
4.75,2.35,4.2133
4.75,2.45,4.6181
4.75,2.55,4.9768
4.75,2.65,5.2858
4.75,2.75,5.5419
4.75,2.85,5.7427
4.75,2.95,5.886
4.75,3.05,5.9706
4.75,3.15,5.9955
4.75,3.25,5.9606
4.75,3.35,5.866
4.75,3.45,5.7129
4.75,3.55,5.5026
4.75,3.65,5.2374
4.75,3.75,4.9199
4.75,3.85,4.5532
4.75,3.95,4.141
4.75,4.05,3.6874
4.75,4.15,3.197
4.75,4.25,2.6746
4.75,4.35,2.1256
4.75,4.45,1.5552
4.75,4.55,0.9694
4.75,4.65,0.3738
4.75,4.75,-0.2255
4.75,4.85,-0.8225
4.75,4.95,-1.4113
4.75,5.05,-1.986
4.75,5.15,-2.5409
4.75,5.25,-3.0703
4.75,5.35,-3.5691
4.75,5.45,-4.0323
4.75,5.55,-4.4551
4.75,5.65,-4.8335
4.75,5.75,-5.1635
4.75,5.85,-5.4419
4.75,5.95,-5.666
4.85,0.05,-5.9359
4.85,0.15,-5.8765
4.85,0.25,-5.7585
4.85,0.35,-5.583
4.85,0.45,-5.3516
4.85,0.55,-5.0668
4.85,0.65,-4.7313
4.85,0.75,-4.3486
4.85,0.85,-3.9225
4.85,0.95,-3.4571
4.85,1.05,-2.9572
4.85,1.15,-2.4278
4.85,1.25,-1.874
4.85,1.35,-1.3016
4.85,1.45,-0.7162
4.85,1.55,-0.1236
4.85,1.65,0.4702
4.85,1.75,1.0594
4.85,1.85,1.6379
4.85,1.95,2.2001
4.85,2.05,2.7403
4.85,2.15,3.2531
4.85,2.25,3.7334
4.85,2.35,4.1764
4.85,2.45,4.5777
4.85,2.55,4.9332
4.85,2.65,5.2395
4.85,2.75,5.4934
4.85,2.85,5.6924
4.85,2.95,5.8345
4.85,3.05,5.9184
4.85,3.15,5.9431
4.85,3.25,5.9084
4.85,3.35,5.8147
4.85,3.45,5.6629
4.85,3.55,5.4545
4.85,3.65,5.1916
4.85,3.75,4.8768
4.85,3.85,4.5133
4.85,3.95,4.1047
4.85,4.05,3.6551
4.85,4.15,3.169
4.85,4.25,2.6512
4.85,4.35,2.1069
4.85,4.45,1.5416
4.85,4.55,0.9609
4.85,4.65,0.3706
4.85,4.75,-0.2235
4.85,4.85,-0.8153
4.85,4.95,-1.3989
4.85,5.05,-1.9686
4.85,5.15,-2.5186
4.85,5.25,-3.0435
4.85,5.35,-3.5379
4.85,5.45,-3.997
4.85,5.55,-4.4161
4.85,5.65,-4.7912
4.85,5.75,-5.1183
4.85,5.85,-5.3943
4.85,5.95,-5.6164
4.95,0.05,-5.8241
4.95,0.15,-5.7659
4.95,0.25,-5.6501
4.95,0.35,-5.4779
4.95,0.45,-5.2509
4.95,0.55,-4.9714
4.95,0.65,-4.6423
4.95,0.75,-4.2668
4.95,0.85,-3.8486
4.95,0.95,-3.392
4.95,1.05,-2.9015
4.95,1.15,-2.3821
4.95,1.25,-1.8388
4.95,1.35,-1.2771
4.95,1.45,-0.7027
4.95,1.55,-0.1213
4.95,1.65,0.4614
4.95,1.75,1.0394
4.95,1.85,1.6071
4.95,1.95,2.1587
4.95,2.05,2.6887
4.95,2.15,3.1919
4.95,2.25,3.6631
4.95,2.35,4.0978
4.95,2.45,4.4915
4.95,2.55,4.8404
4.95,2.65,5.1409
4.95,2.75,5.39
4.95,2.85,5.5853
4.95,2.95,5.7247
4.95,3.05,5.807
4.95,3.15,5.8312
4.95,3.25,5.7972
4.95,3.35,5.7052
4.95,3.45,5.5563
4.95,3.55,5.3518
4.95,3.65,5.0939
4.95,3.75,4.785
4.95,3.85,4.4284
4.95,3.95,4.0275
4.95,4.05,3.5863
4.95,4.15,3.1094
4.95,4.25,2.6013
4.95,4.35,2.0673
4.95,4.45,1.5126
4.95,4.55,0.9428
4.95,4.65,0.3636
4.95,4.75,-0.2193
4.95,4.85,-0.7999
4.95,4.95,-1.3726
4.95,5.05,-1.9316
4.95,5.15,-2.4712
4.95,5.25,-2.9862
4.95,5.35,-3.4713
4.95,5.45,-3.9218
4.95,5.55,-4.333
4.95,5.65,-4.701
4.95,5.75,-5.022
4.95,5.85,-5.2928
4.95,5.95,-5.5107
5.05,0.05,-5.6542
5.05,0.15,-5.5977
5.05,0.25,-5.4853
5.05,0.35,-5.3181
5.05,0.45,-5.0977
5.05,0.55,-4.8264
5.05,0.65,-4.5069
5.05,0.75,-4.1423
5.05,0.85,-3.7364
5.05,0.95,-3.2931
5.05,1.05,-2.8169
5.05,1.15,-2.3126
5.05,1.25,-1.7851
5.05,1.35,-1.2399
5.05,1.45,-0.6822
5.05,1.55,-0.1177
5.05,1.65,0.4479
5.05,1.75,1.0091
5.05,1.85,1.5602
5.05,1.95,2.0957
5.05,2.05,2.6103
5.05,2.15,3.0988
5.05,2.25,3.5563
5.05,2.35,3.9783
5.05,2.45,4.3605
5.05,2.55,4.6992
5.05,2.65,4.9909
5.05,2.75,5.2327
5.05,2.85,5.4223
5.05,2.95,5.5577
5.05,3.05,5.6376
5.05,3.15,5.6611
5.05,3.25,5.6281
5.05,3.35,5.5388
5.05,3.45,5.3942
5.05,3.55,5.1957
5.05,3.65,4.9453
5.05,3.75,4.6454
5.05,3.85,4.2992
5.05,3.95,3.91
5.05,4.05,3.4817
5.05,4.15,3.0187
5.05,4.25,2.5254
5.05,4.35,2.007
5.05,4.45,1.4685
5.05,4.55,0.9153
5.05,4.65,0.353
5.05,4.75,-0.2129
5.05,4.85,-0.7766
5.05,4.95,-1.3326
5.05,5.05,-1.8752
5.05,5.15,-2.3991
5.05,5.25,-2.8991
5.05,5.35,-3.37
5.05,5.45,-3.8073
5.05,5.55,-4.2066
5.05,5.65,-4.5638
5.05,5.75,-4.8755
5.05,5.85,-5.1384
5.05,5.95,-5.35
5.15,0.05,-5.4278
5.15,0.15,-5.3736
5.15,0.25,-5.2657
5.15,0.35,-5.1051
5.15,0.45,-4.8936
5.15,0.55,-4.6331
5.15,0.65,-4.3264
5.15,0.75,-3.9764
5.15,0.85,-3.5867
5.15,0.95,-3.1612
5.15,1.05,-2.7041
5.15,1.15,-2.22
5.15,1.25,-1.7137
5.15,1.35,-1.1902
5.15,1.45,-0.6549
5.15,1.55,-0.113
5.15,1.65,0.43
5.15,1.75,0.9687
5.15,1.85,1.4977
5.15,1.95,2.0118
5.15,2.05,2.5057
5.15,2.15,2.9747
5.15,2.25,3.4139
5.15,2.35,3.819
5.15,2.45,4.1859
5.15,2.55,4.511
5.15,2.65,4.791
5.15,2.75,5.0232
5.15,2.85,5.2052
5.15,2.95,5.3352
5.15,3.05,5.4118
5.15,3.15,5.4344
5.15,3.25,5.4027
5.15,3.35,5.317
5.15,3.45,5.1782
5.15,3.55,4.9876
5.15,3.65,4.7472
5.15,3.75,4.4594
5.15,3.85,4.127
5.15,3.95,3.7534
5.15,4.05,3.3423
5.15,4.15,2.8978
5.15,4.25,2.4243
5.15,4.35,1.9266
5.15,4.45,1.4097
5.15,4.55,0.8786
5.15,4.65,0.3388
5.15,4.75,-0.2044
5.15,4.85,-0.7455
5.15,4.95,-1.2792
5.15,5.05,-1.8001
5.15,5.15,-2.3031
5.15,5.25,-2.783
5.15,5.35,-3.2351
5.15,5.45,-3.6549
5.15,5.55,-4.0382
5.15,5.65,-4.3811
5.15,5.75,-4.6802
5.15,5.85,-4.9326
5.15,5.95,-5.1357
5.25,0.05,-5.1472
5.25,0.15,-5.0957
5.25,0.25,-4.9934
5.25,0.35,-4.8412
5.25,0.45,-4.6406
5.25,0.55,-4.3936
5.25,0.65,-4.1027
5.25,0.75,-3.7708
5.25,0.85,-3.4013
5.25,0.95,-2.9978
5.25,1.05,-2.5643
