x1,x2,y
0.0,2.7,-0.9917
0.0,2.8,-0.9738
0.0,2.9,-0.9463
0.0,3.0,-0.9093
0.1,-3.0,-0.7425
0.1,-2.9,-0.6501
0.1,-2.8,-0.5548
0.1,-2.7,-0.4573
0.1,-2.6,-0.3582
0.1,-2.5,-0.2584
0.1,-2.4,-0.1585
0.1,-2.3,-0.0592
0.1,-2.2,0.0386
0.1,-2.1,0.1344
0.1,-2.0,0.2274
0.1,-1.9,0.3169
0.1,-1.8,0.4023
0.1,-1.7,0.483
0.1,-1.6,0.5585
0.1,-1.5,0.6281
0.1,-1.4,0.6914
0.1,-1.3,0.748
0.1,-1.2,0.7974
0.1,-1.1,0.8395
0.1,-1.0,0.8738
0.1,-0.9,0.9003
0.1,-0.8,0.9188
0.1,-0.7,0.9292
0.1,-0.6,0.9315
0.1,-0.5,0.9257
0.1,-0.4,0.9121
0.1,-0.3,0.8908
0.1,-0.2,0.862
0.1,-0.1,0.826
0.1,0.0,0.7833
0.1,0.1,0.7343
0.1,0.2,0.6794
0.1,0.3,0.6191
0.1,0.4,0.5541
0.1,0.5,0.485
0.1,0.6,0.4123
0.1,0.7,0.3367
0.1,0.8,0.259
0.1,0.9,0.1799
0.1,1.0,0.1
0.1,1.1,0.0201
0.1,1.2,-0.059
0.1,1.3,-0.1367
0.1,1.4,-0.2123
0.1,1.5,-0.285
0.1,1.6,-0.3541
0.1,1.7,-0.4191
0.1,1.8,-0.4794
0.1,1.9,-0.5343
0.1,2.0,-0.5833
0.1,2.1,-0.626
0.1,2.2,-0.662
0.1,2.3,-0.6908
0.1,2.4,-0.7121
0.1,2.5,-0.7257
0.1,2.6,-0.7315
0.1,2.7,-0.7292
0.1,2.8,-0.7188
0.1,2.9,-0.7003
0.1,3.0,-0.6738
0.2,-3.0,-0.6584
0.2,-2.9,-0.5584
0.2,-2.8,-0.4586
0.2,-2.7,-0.3594
0.2,-2.6,-0.2614
0.2,-2.5,-0.165
0.2,-2.4,-0.0708
0.2,-2.3,0.0208
0.2,-2.2,0.1094
0.2,-2.1,0.1944
0.2,-2.0,0.2755
0.2,-1.9,0.3522
0.2,-1.8,0.4243
0.2,-1.7,0.4914
0.2,-1.6,0.5531
0.2,-1.5,0.6093
0.2,-1.4,0.6596
0.2,-1.3,0.704
0.2,-1.2,0.7422
0.2,-1.1,0.774
0.2,-1.0,0.7996
0.2,-0.9,0.8187
0.2,-0.8,0.8315
0.2,-0.7,0.8379
0.2,-0.6,0.838
0.2,-0.5,0.832
0.2,-0.4,0.8201
0.2,-0.3,0.8024
0.2,-0.2,0.7792
0.2,-0.1,0.7507
0.2,0.0,0.7174
0.2,0.1,0.6794
0.2,0.2,0.6372
0.2,0.3,0.5912
0.2,0.4,0.5418
0.2,0.5,0.4894
0.2,0.6,0.4346
0.2,0.7,0.3777
0.2,0.8,0.3193
0.2,0.9,0.2599
0.2,1.0,0.2
0.2,1.1,0.1401
0.2,1.2,0.0807
0.2,1.3,0.0223
0.2,1.4,-0.0346
0.2,1.5,-0.0894
0.2,1.6,-0.1418
0.2,1.7,-0.1912
0.2,1.8,-0.2372
0.2,1.9,-0.2794
0.2,2.0,-0.3174
0.2,2.1,-0.3507
0.2,2.2,-0.3792
0.2,2.3,-0.4024
0.2,2.4,-0.4201
0.2,2.5,-0.432
0.2,2.6,-0.438
0.2,2.7,-0.4379
0.2,2.8,-0.4315
0.2,2.9,-0.4187
0.2,3.0,-0.3996
0.3,-3.0,-0.565
0.3,-2.9,-0.4699
0.3,-2.8,-0.3768
0.3,-2.7,-0.286
0.3,-2.6,-0.1977
0.3,-2.5,-0.1122
0.3,-2.4,-0.0299
0.3,-2.3,0.049
0.3,-2.2,0.1243
0.3,-2.1,0.1958
0.3,-2.0,0.2632
0.3,-1.9,0.3264
0.3,-1.8,0.3852
0.3,-1.7,0.4395
0.3,-1.6,0.4891
0.3,-1.5,0.534
0.3,-1.4,0.574
0.3,-1.3,0.6092
0.3,-1.2,0.6395
0.3,-1.1,0.6649
0.3,-1.0,0.6854
0.3,-0.9,0.7011
0.3,-0.8,0.7121
0.3,-0.7,0.7184
0.3,-0.6,0.7201
0.3,-0.5,0.7174
0.3,-0.4,0.7105
0.3,-0.3,0.6995
0.3,-0.2,0.6846
0.3,-0.1,0.6661
0.3,0.0,0.6442
0.3,0.1,0.6191
0.3,0.2,0.5912
0.3,0.3,0.5606
0.3,0.4,0.5278
0.3,0.5,0.4929
0.3,0.6,0.4564
0.3,0.7,0.4185
0.3,0.8,0.3795
0.3,0.9,0.3399
0.3,1.0,0.3
0.3,1.1,0.2601
0.3,1.2,0.2205
0.3,1.3,0.1815
0.3,1.4,0.1436
0.3,1.5,0.1071
0.3,1.6,0.0722
0.3,1.7,0.0394
0.3,1.8,0.0088
0.3,1.9,-0.0191
0.3,2.0,-0.0442
0.3,2.1,-0.0661
0.3,2.2,-0.0846
0.3,2.3,-0.0995
0.3,2.4,-0.1105
0.3,2.5,-0.1174
0.3,2.6,-0.1201
0.3,2.7,-0.1184
0.3,2.8,-0.1121
0.3,2.9,-0.1011
0.3,3.0,-0.0854
0.4,-3.0,-0.5245
0.4,-2.9,-0.4415
0.4,-2.8,-0.3611
0.4,-2.7,-0.2834
0.4,-2.6,-0.2086
0.4,-2.5,-0.1368
0.4,-2.4,-0.0681
0.4,-2.3,-0.0026
0.4,-2.2,0.0596
0.4,-2.1,0.1185
0.4,-2.0,0.1738
0.4,-1.9,0.2257
0.4,-1.8,0.274
0.4,-1.7,0.3188
0.4,-1.6,0.3599
0.4,-1.5,0.3975
0.4,-1.4,0.4315
0.4,-1.3,0.4619
0.4,-1.2,0.4887
0.4,-1.1,0.5121
0.4,-1.0,0.532
0.4,-0.9,0.5486
0.4,-0.8,0.562
0.4,-0.7,0.5721
0.4,-0.6,0.5792
0.4,-0.5,0.5833
0.4,-0.4,0.5846
0.4,-0.3,0.5833
0.4,-0.2,0.5794
0.4,-0.1,0.5731
0.4,0.0,0.5646
0.4,0.1,0.5541
0.4,0.2,0.5418
0.4,0.3,0.5278
0.4,0.4,0.5123
0.4,0.5,0.4955
0.4,0.6,0.4777
0.4,0.7,0.459
0.4,0.8,0.4397
0.4,0.9,0.42
0.4,1.0,0.4
0.4,1.1,0.38
0.4,1.2,0.3603
0.4,1.3,0.341
0.4,1.4,0.3223
0.4,1.5,0.3045
0.4,1.6,0.2877
0.4,1.7,0.2722
0.4,1.8,0.2582
0.4,1.9,0.2459
0.4,2.0,0.2354
0.4,2.1,0.2269
0.4,2.2,0.2206
0.4,2.3,0.2167
0.4,2.4,0.2154
0.4,2.5,0.2167
0.4,2.6,0.2208
0.4,2.7,0.2279
0.4,2.8,0.238
0.4,2.9,0.2514
0.4,3.0,0.268
0.5,-3.0,-0.5907
0.5,-2.9,-0.521
0.5,-2.8,-0.4537
0.5,-2.7,-0.3887
0.5,-2.6,-0.3262
0.5,-2.5,-0.266
0.5,-2.4,-0.2083
0.5,-2.3,-0.1531
0.5,-2.2,-0.1004
0.5,-2.1,-0.0502
0.5,-2.0,-0.0025
0.5,-1.9,0.0427
0.5,-1.8,0.0854
0.5,-1.7,0.1257
0.5,-1.6,0.1636
0.5,-1.5,0.199
0.5,-1.4,0.232
0.5,-1.3,0.2628
0.5,-1.2,0.2912
0.5,-1.1,0.3174
0.5,-1.0,0.3415
0.5,-0.9,0.3634
0.5,-0.8,0.3833
0.5,-0.7,0.4013
0.5,-0.6,0.4174
0.5,-0.5,0.4316
0.5,-0.4,0.4442
0.5,-0.3,0.4552
0.5,-0.2,0.4646
0.5,-0.1,0.4727
0.5,0.0,0.4794
0.5,0.1,0.485
0.5,0.2,0.4894
0.5,0.3,0.4929
0.5,0.4,0.4955
0.5,0.5,0.4974
0.5,0.6,0.4987
0.5,0.7,0.4994
0.5,0.8,0.4998
0.5,0.9,0.5
0.5,1.0,0.5
0.5,1.1,0.5
0.5,1.2,0.5002
0.5,1.3,0.5006
0.5,1.4,0.5013
0.5,1.5,0.5026
0.5,1.6,0.5045
0.5,1.7,0.5071
0.5,1.8,0.5106
0.5,1.9,0.515
0.5,2.0,0.5206
0.5,2.1,0.5273
0.5,2.2,0.5354
0.5,2.3,0.5448
0.5,2.4,0.5558
0.5,2.5,0.5684
0.5,2.6,0.5826
0.5,2.7,0.5987
0.5,2.8,0.6167
0.5,2.9,0.6366
0.5,3.0,0.6585
0.6,-3.0,-0.8004
0.6,-2.9,-0.7401
0.6,-2.8,-0.6813
0.6,-2.7,-0.6241
0.6,-2.6,-0.5685
0.6,-2.5,-0.5146
0.6,-2.4,-0.4621
0.6,-2.3,-0.4113
0.6,-2.2,-0.362
0.6,-2.1,-0.3142
0.6,-2.0,-0.268
0.6,-1.9,-0.2232
0.6,-1.8,-0.1799
0.6,-1.7,-0.138
0.6,-1.6,-0.0976
0.6,-1.5,-0.0585
0.6,-1.4,-0.0208
0.6,-1.3,0.0156
0.6,-1.2,0.0507
0.6,-1.1,0.0846
0.6,-1.0,0.1174
0.6,-0.9,0.1489
0.6,-0.8,0.1794
0.6,-0.7,0.2088
0.6,-0.6,0.2372
0.6,-0.5,0.2646
0.6,-0.4,0.2912
0.6,-0.3,0.3169
0.6,-0.2,0.3418
0.6,-0.1,0.3659
0.6,0.0,0.3894
0.6,0.1,0.4123
0.6,0.2,0.4346
0.6,0.3,0.4564
0.6,0.4,0.4777
0.6,0.5,0.4987
0.6,0.6,0.5193
0.6,0.7,0.5397
0.6,0.8,0.5599
0.6,0.9,0.58
0.6,1.0,0.6
0.6,1.1,0.62
0.6,1.2,0.6401
0.6,1.3,0.6603
0.6,1.4,0.6807
0.6,1.5,0.7013
0.6,1.6,0.7223
0.6,1.7,0.7436
0.6,1.8,0.7654
0.6,1.9,0.7877
0.6,2.0,0.8106
0.6,2.1,0.8341
0.6,2.2,0.8582
0.6,2.3,0.8831
0.6,2.4,0.9088
0.6,2.5,0.9354
0.6,2.6,0.9628
0.6,2.7,0.9912
0.6,2.8,1.0206
0.6,2.9,1.0511
0.6,3.0,1.0826
0.7,-3.0,-1.168
0.7,-2.9,-1.1092
0.7,-2.8,-1.0514
0.7,-2.7,-0.9943
0.7,-2.6,-0.938
0.7,-2.5,-0.8826
0.7,-2.4,-0.8279
0.7,-2.3,-0.774
0.7,-2.2,-0.7208
0.7,-2.1,-0.6684
0.7,-2.0,-0.6167
0.7,-1.9,-0.5657
0.7,-1.8,-0.5154
0.7,-1.7,-0.4657
0.7,-1.6,-0.4167
0.7,-1.5,-0.3684
0.7,-1.4,-0.3206
0.7,-1.3,-0.2735
0.7,-1.2,-0.2269
0.7,-1.1,-0.1809
0.7,-1.0,-0.1354
0.7,-0.9,-0.0904
0.7,-0.8,-0.0459
0.7,-0.7,-0.0018
0.7,-0.6,0.0418
0.7,-0.5,0.085
0.7,-0.4,0.1278
0.7,-0.3,0.1702
0.7,-0.2,0.2123
0.7,-0.1,0.254
0.7,0.0,0.2955
0.7,0.1,0.3367
0.7,0.2,0.3777
0.7,0.3,0.4185
0.7,0.4,0.459
0.7,0.5,0.4994
0.7,0.6,0.5397
0.7,0.7,0.5799
0.7,0.8,0.62
0.7,0.9,0.66
0.7,1.0,0.7
0.7,1.1,0.74
0.7,1.2,0.78
0.7,1.3,0.8201
0.7,1.4,0.8603
0.7,1.5,0.9006
0.7,1.6,0.941
0.7,1.7,0.9815
0.7,1.8,1.0223
0.7,1.9,1.0633
0.7,2.0,1.1045
0.7,2.1,1.146
0.7,2.2,1.1877
0.7,2.3,1.2298
0.7,2.4,1.2722
0.7,2.5,1.315
0.7,2.6,1.3582
0.7,2.7,1.4018
0.7,2.8,1.4459
0.7,2.9,1.4904
0.7,3.0,1.5354
0.8,-3.0,-1.6826
0.8,-2.9,-1.6167
0.8,-2.8,-1.5511
0.8,-2.7,-1.4857
0.8,-2.6,-1.4206
0.8,-2.5,-1.3558
0.8,-2.4,-1.2912
0.8,-2.3,-1.2269
0.8,-2.2,-1.1628
0.8,-2.1,-1.099
0.8,-2.0,-1.0354
0.8,-1.9,-0.972
0.8,-1.8,-0.9088
0.8,-1.7,-0.8459
0.8,-1.6,-0.7831
0.8,-1.5,-0.7206
0.8,-1.4,-0.6582
0.8,-1.3,-0.5961
0.8,-1.2,-0.5341
0.8,-1.1,-0.4722
0.8,-1.0,-0.4106
0.8,-0.9,-0.3491
0.8,-0.8,-0.2877
0.8,-0.7,-0.2265
0.8,-0.6,-0.1654
0.8,-0.5,-0.1045
0.8,-0.4,-0.0436
0.8,-0.3,0.0171
0.8,-0.2,0.0777
0.8,-0.1,0.1382
0.8,0.0,0.1987
0.8,0.1,0.259
0.8,0.2,0.3193
0.8,0.3,0.3795
0.8,0.4,0.4397
0.8,0.5,0.4998
0.8,0.6,0.5599
0.8,0.7,0.62
0.8,0.8,0.68
0.8,0.9,0.74
0.8,1.0,0.8
0.8,1.1,0.86
0.8,1.2,0.92
0.8,1.3,0.98
0.8,1.4,1.0401
0.8,1.5,1.1002
0.8,1.6,1.1603
0.8,1.7,1.2205
0.8,1.8,1.2807
0.8,1.9,1.341
0.8,2.0,1.4013
0.8,2.1,1.4618
0.8,2.2,1.5223
0.8,2.3,1.5829
0.8,2.4,1.6436
0.8,2.5,1.7045
0.8,2.6,1.7654
0.8,2.7,1.8265
0.8,2.8,1.8877
0.8,2.9,1.9491
0.8,3.0,2.0106
0.9,-3.0,-2.3106
0.9,-2.9,-2.2298
0.9,-2.8,-2.1491
0.9,-2.7,-2.0684
0.9,-2.6,-1.9877
0.9,-2.5,-1.9071
0.9,-2.4,-1.8265
0.9,-2.3,-1.746
0.9,-2.2,-1.6654
0.9,-2.1,-1.5849
0.9,-2.0,-1.5045
0.9,-1.9,-1.424
0.9,-1.8,-1.3436
0.9,-1.7,-1.2633
0.9,-1.6,-1.1829
0.9,-1.5,-1.1026
0.9,-1.4,-1.0223
0.9,-1.3,-0.942
0.9,-1.2,-0.8618
0.9,-1.1,-0.7815
0.9,-1.0,-0.7013
0.9,-0.9,-0.6211
0.9,-0.8,-0.541
0.9,-0.7,-0.4608
0.9,-0.6,-0.3807
0.9,-0.5,-0.3006
0.9,-0.4,-0.2205
0.9,-0.3,-0.1404
0.9,-0.2,-0.0603
0.9,-0.1,0.0198
0.9,0.0,0.0998
0.9,0.1,0.1799
0.9,0.2,0.2599
0.9,0.3,0.3399
0.9,0.4,0.42
0.9,0.5,0.5
0.9,0.6,0.58
0.9,0.7,0.66
0.9,0.8,0.74
0.9,0.9,0.82
0.9,1.0,0.9
0.9,1.1,0.98
0.9,1.2,1.06
0.9,1.3,1.14
0.9,1.4,1.22
0.9,1.5,1.3
0.9,1.6,1.38
0.9,1.7,1.4601
0.9,1.8,1.5401
0.9,1.9,1.6201
0.9,2.0,1.7002
0.9,2.1,1.7802
0.9,2.2,1.8603
0.9,2.3,1.9404
0.9,2.4,2.0205
0.9,2.5,2.1006
0.9,2.6,2.1807
0.9,2.7,2.2608
0.9,2.8,2.341
0.9,2.9,2.4211
0.9,3.0,2.5013
1.0,-3.0,-3.0
1.0,-2.9,-2.9
1.0,-2.8,-2.8
1.0,-2.7,-2.7
1.0,-2.6,-2.6
1.0,-2.5,-2.5
1.0,-2.4,-2.4
1.0,-2.3,-2.3
1.0,-2.2,-2.2
1.0,-2.1,-2.1
1.0,-2.0,-2.0
1.0,-1.9,-1.9
1.0,-1.8,-1.8
1.0,-1.7,-1.7
1.0,-1.6,-1.6
1.0,-1.5,-1.5
1.0,-1.4,-1.4
1.0,-1.3,-1.3
1.0,-1.2,-1.2
1.0,-1.1,-1.1
1.0,-1.0,-1.0
1.0,-0.9,-0.9
1.0,-0.8,-0.8
1.0,-0.7,-0.7
1.0,-0.6,-0.6
1.0,-0.5,-0.5
1.0,-0.4,-0.4
1.0,-0.3,-0.3
1.0,-0.2,-0.2
1.0,-0.1,-0.1
1.0,0.0,0.0
1.0,0.1,0.1
1.0,0.2,0.2
1.0,0.3,0.3
1.0,0.4,0.4
1.0,0.5,0.5
1.0,0.6,0.6
1.0,0.7,0.7
1.0,0.8,0.8
1.0,0.9,0.9
1.0,1.0,1.0
1.0,1.1,1.1
1.0,1.2,1.2
1.0,1.3,1.3
1.0,1.4,1.4
1.0,1.5,1.5
1.0,1.6,1.6
1.0,1.7,1.7
1.0,1.8,1.8
1.0,1.9,1.9
1.0,2.0,2.0
1.0,2.1,2.1
1.0,2.2,2.2
1.0,2.3,2.3
1.0,2.4,2.4
1.0,2.5,2.5
1.0,2.6,2.6
1.0,2.7,2.7
1.0,2.8,2.8
1.0,2.9,2.9
1.0,3.0,3.0
1.1,-3.0,-3.6894
1.1,-2.9,-3.5702
1.1,-2.8,-3.4509
1.1,-2.7,-3.3316
1.1,-2.6,-3.2123
1.1,-2.5,-3.0929
1.1,-2.4,-2.9735
1.1,-2.3,-2.854
1.1,-2.2,-2.7346
1.1,-2.1,-2.6151
1.1,-2.0,-2.4955
1.1,-1.9,-2.376
1.1,-1.8,-2.2564
1.1,-1.7,-2.1367
1.1,-1.6,-2.0171
1.1,-1.5,-1.8974
1.1,-1.4,-1.7777
1.1,-1.3,-1.658
1.1,-1.2,-1.5382
1.1,-1.1,-1.4185
1.1,-1.0,-1.2987
1.1,-0.9,-1.1789
1.1,-0.8,-1.059
1.1,-0.7,-0.9392
1.1,-0.6,-0.8193
1.1,-0.5,-0.6994
1.1,-0.4,-0.5795
1.1,-0.3,-0.4596
1.1,-0.2,-0.3397
1.1,-0.1,-0.2198
1.1,0.0,-0.0998
1.1,0.1,0.0201
1.1,0.2,0.1401
1.1,0.3,0.2601
1.1,0.4,0.38
1.1,0.5,0.5
1.1,0.6,0.62
1.1,0.7,0.74
1.1,0.8,0.86
1.1,0.9,0.98
1.1,1.0,1.1
1.1,1.1,1.22
1.1,1.2,1.34
1.1,1.3,1.46
1.1,1.4,1.58
1.1,1.5,1.7
1.1,1.6,1.82
1.1,1.7,1.9399
1.1,1.8,2.0599
1.1,1.9,2.1799
1.1,2.0,2.2998
1.1,2.1,2.4198
1.1,2.2,2.5397
1.1,2.3,2.6596
1.1,2.4,2.7795
1.1,2.5,2.8994
1.1,2.6,3.0193
1.1,2.7,3.1392
1.1,2.8,3.259
1.1,2.9,3.3789
1.1,3.0,3.4987
1.2,-3.0,-4.3174
1.2,-2.9,-4.1833
1.2,-2.8,-4.0489
1.2,-2.7,-3.9143
1.2,-2.6,-3.7794
1.2,-2.5,-3.6442
1.2,-2.4,-3.5088
1.2,-2.3,-3.3731
1.2,-2.2,-3.2372
1.2,-2.1,-3.101
1.2,-2.0,-2.9646
1.2,-1.9,-2.828
1.2,-1.8,-2.6912
1.2,-1.7,-2.5541
1.2,-1.6,-2.4169
1.2,-1.5,-2.2794
1.2,-1.4,-2.1418
1.2,-1.3,-2.0039
1.2,-1.2,-1.8659
1.2,-1.1,-1.7278
1.2,-1.0,-1.5894
1.2,-0.9,-1.4509
1.2,-0.8,-1.3123
1.2,-0.7,-1.1735
1.2,-0.6,-1.0346
1.2,-0.5,-0.8955
1.2,-0.4,-0.7564
1.2,-0.3,-0.6171
1.2,-0.2,-0.4777
1.2,-0.1,-0.3382
1.2,0.0,-0.1987
1.2,0.1,-0.059
1.2,0.2,0.0807
1.2,0.3,0.2205
1.2,0.4,0.3603
1.2,0.5,0.5002
1.2,0.6,0.6401
1.2,0.7,0.78
1.2,0.8,0.92
1.2,0.9,1.06
1.2,1.0,1.2
1.2,1.1,1.34
1.2,1.2,1.48
1.2,1.3,1.62
1.2,1.4,1.7599
1.2,1.5,1.8998
1.2,1.6,2.0397
1.2,1.7,2.1795
1.2,1.8,2.3193
1.2,1.9,2.459
1.2,2.0,2.5987
1.2,2.1,2.7382
1.2,2.2,2.8777
1.2,2.3,3.0171
1.2,2.4,3.1564
1.2,2.5,3.2955
1.2,2.6,3.4346
1.2,2.7,3.5735
1.2,2.8,3.7123
1.2,2.9,3.8509
1.2,3.0,3.9894
1.3,-3.0,-4.832
1.3,-2.9,-4.6908
1.3,-2.8,-4.5486
1.3,-2.7,-4.4057
1.3,-2.6,-4.262
1.3,-2.5,-4.1174
1.3,-2.4,-3.9721
1.3,-2.3,-3.826
1.3,-2.2,-3.6792
1.3,-2.1,-3.5316
1.3,-2.0,-3.3833
1.3,-1.9,-3.2343
1.3,-1.8,-3.0846
1.3,-1.7,-2.9343
1.3,-1.6,-2.7833
1.3,-1.5,-2.6316
1.3,-1.4,-2.4794
1.3,-1.3,-2.3265
1.3,-1.2,-2.1731
1.3,-1.1,-2.0191
1.3,-1.0,-1.8646
1.3,-0.9,-1.7096
1.3,-0.8,-1.5541
1.3,-0.7,-1.3982
1.3,-0.6,-1.2418
1.3,-0.5,-1.085
1.3,-0.4,-0.9278
1.3,-0.3,-0.7702
1.3,-0.2,-0.6123
1.3,-0.1,-0.454
1.3,0.0,-0.2955
1.3,0.1,-0.1367
1.3,0.2,0.0223
1.3,0.3,0.1815
1.3,0.4,0.341
1.3,0.5,0.5006
1.3,0.6,0.6603
1.3,0.7,0.8201
1.3,0.8,0.98
1.3,0.9,1.14
1.3,1.0,1.3
1.3,1.1,1.46
1.3,1.2,1.62
1.3,1.3,1.7799
1.3,1.4,1.9397
1.3,1.5,2.0994
1.3,1.6,2.259
1.3,1.7,2.4185
1.3,1.8,2.5777
1.3,1.9,2.7367
1.3,2.0,2.8955
1.3,2.1,3.054
1.3,2.2,3.2123
1.3,2.3,3.3702
1.3,2.4,3.5278
1.3,2.5,3.685
1.3,2.6,3.8418
1.3,2.7,3.9982
1.3,2.8,4.1541
1.3,2.9,4.3096
1.3,3.0,4.4646
1.4,-3.0,-5.1996
1.4,-2.9,-5.0599
1.4,-2.8,-4.9187
1.4,-2.7,-4.7759
1.4,-2.6,-4.6315
1.4,-2.5,-4.4854
1.4,-2.4,-4.3379
1.4,-2.3,-4.1887
1.4,-2.2,-4.038
1.4,-2.1,-3.8858
1.4,-2.0,-3.732
1.4,-1.9,-3.5768
1.4,-1.8,-3.4201
1.4,-1.7,-3.262
1.4,-1.6,-3.1024
1.4,-1.5,-2.9415
1.4,-1.4,-2.7792
1.4,-1.3,-2.6156
1.4,-1.2,-2.4507
1.4,-1.1,-2.2846
1.4,-1.0,-2.1174
1.4,-0.9,-1.9489
1.4,-0.8,-1.7794
1.4,-0.7,-1.6088
1.4,-0.6,-1.4372
1.4,-0.5,-1.2646
1.4,-0.4,-1.0912
1.4,-0.3,-0.9169
1.4,-0.2,-0.7418
1.4,-0.1,-0.5659
1.4,0.0,-0.3894
1.4,0.1,-0.2123
1.4,0.2,-0.0346
1.4,0.3,0.1436
1.4,0.4,0.3223
1.4,0.5,0.5013
1.4,0.6,0.6807
1.4,0.7,0.8603
1.4,0.8,1.0401
1.4,0.9,1.22
1.4,1.0,1.4
1.4,1.1,1.58
1.4,1.2,1.7599
1.4,1.3,1.9397
1.4,1.4,2.1193
1.4,1.5,2.2987
1.4,1.6,2.4777
1.4,1.7,2.6564
1.4,1.8,2.8346
1.4,1.9,3.0123
1.4,2.0,3.1894
1.4,2.1,3.3659
1.4,2.2,3.5418
1.4,2.3,3.7169
1.4,2.4,3.8912
1.4,2.5,4.0646
1.4,2.6,4.2372
1.4,2.7,4.4088
1.4,2.8,4.5794
1.4,2.9,4.7489
1.4,3.0,4.9174
1.5,-3.0,-5.4093
1.5,-2.9,-5.279
1.5,-2.8,-5.1463
1.5,-2.7,-5.0113
1.5,-2.6,-4.8738
1.5,-2.5,-4.734
1.5,-2.4,-4.5917
1.5,-2.3,-4.4469
1.5,-2.2,-4.2996
1.5,-2.1,-4.1498
1.5,-2.0,-3.9975
1.5,-1.9,-3.8427
1.5,-1.8,-3.6854
1.5,-1.7,-3.5257
1.5,-1.6,-3.3636
1.5,-1.5,-3.199
1.5,-1.4,-3.032
1.5,-1.3,-2.8628
1.5,-1.2,-2.6912
1.5,-1.1,-2.5174
1.5,-1.0,-2.3415
1.5,-0.9,-2.1634
1.5,-0.8,-1.9833
1.5,-0.7,-1.8013
1.5,-0.6,-1.6174
1.5,-0.5,-1.4316
1.5,-0.4,-1.2442
1.5,-0.3,-1.0552
1.5,-0.2,-0.8646
1.5,-0.1,-0.6727
1.5,0.0,-0.4794
1.5,0.1,-0.285
1.5,0.2,-0.0894
1.5,0.3,0.1071
1.5,0.4,0.3045
1.5,0.5,0.5026
1.5,0.6,0.7013
1.5,0.7,0.9006
1.5,0.8,1.1002
1.5,0.9,1.3
1.5,1.0,1.5
1.5,1.1,1.7
1.5,1.2,1.8998
1.5,1.3,2.0994
1.5,1.4,2.2987
1.5,1.5,2.4974
1.5,1.6,2.6955
1.5,1.7,2.8929
1.5,1.8,3.0894
1.5,1.9,3.285
1.5,2.0,3.4794
1.5,2.1,3.6727
1.5,2.2,3.8646
1.5,2.3,4.0552
1.5,2.4,4.2442
1.5,2.5,4.4316
1.5,2.6,4.6174
1.5,2.7,4.8013
1.5,2.8,4.9833
1.5,2.9,5.1634
1.5,3.0,5.3415
1.6,-3.0,-5.4755
1.6,-2.9,-5.3585
1.6,-2.8,-5.2389
1.6,-2.7,-5.1166
1.6,-2.6,-4.9914
1.6,-2.5,-4.8632
1.6,-2.4,-4.7319
1.6,-2.3,-4.5974
1.6,-2.2,-4.4596
1.6,-2.1,-4.3185
1.6,-2.0,-4.1738
1.6,-1.9,-4.0257
1.6,-1.8,-3.874
1.6,-1.7,-3.7188
1.6,-1.6,-3.5599
1.6,-1.5,-3.3975
1.6,-1.4,-3.2315
1.6,-1.3,-3.0619
1.6,-1.2,-2.8887
1.6,-1.1,-2.7121
1.6,-1.0,-2.532
1.6,-0.9,-2.3486
1.6,-0.8,-2.162
1.6,-0.7,-1.9721
1.6,-0.6,-1.7792
1.6,-0.5,-1.5833
1.6,-0.4,-1.3846
1.6,-0.3,-1.1833
1.6,-0.2,-0.9794
1.6,-0.1,-0.7731
1.6,0.0,-0.5646
1.6,0.1,-0.3541
1.6,0.2,-0.1418
1.6,0.3,0.0722
1.6,0.4,0.2877
1.6,0.5,0.5045
1.6,0.6,0.7223
1.6,0.7,0.941
1.6,0.8,1.1603
1.6,0.9,1.38
1.6,1.0,1.6
1.6,1.1,1.82
1.6,1.2,2.0397
1.6,1.3,2.259
1.6,1.4,2.4777
1.6,1.5,2.6955
1.6,1.6,2.9123
1.6,1.7,3.1278
1.6,1.8,3.3418
1.6,1.9,3.5541
1.6,2.0,3.7646
1.6,2.1,3.9731
1.6,2.2,4.1794
1.6,2.3,4.3833
1.6,2.4,4.5846
1.6,2.5,4.7833
1.6,2.6,4.9792
1.6,2.7,5.1721
1.6,2.8,5.362
1.6,2.9,5.5486
1.6,3.0,5.732
1.7,-3.0,-5.435
1.7,-2.9,-5.3301
1.7,-2.8,-5.2232
1.7,-2.7,-5.114
1.7,-2.6,-5.0023
1.7,-2.5,-4.8878
1.7,-2.4,-4.7701
1.7,-2.3,-4.649
1.7,-2.2,-4.5243
1.7,-2.1,-4.3958
1.7,-2.0,-4.2632
1.7,-1.9,-4.1264
1.7,-1.8,-3.9852
1.7,-1.7,-3.8395
1.7,-1.6,-3.6891
1.7,-1.5,-3.534
1.7,-1.4,-3.374
1.7,-1.3,-3.2092
1.7,-1.2,-3.0395
1.7,-1.1,-2.8649
1.7,-1.0,-2.6854
1.7,-0.9,-2.5011
1.7,-0.8,-2.3121
1.7,-0.7,-2.1184
1.7,-0.6,-1.9201
1.7,-0.5,-1.7174
1.7,-0.4,-1.5105
1.7,-0.3,-1.2995
1.7,-0.2,-1.0846
1.7,-0.1,-0.8661
1.7,0.0,-0.6442
1.7,0.1,-0.4191
1.7,0.2,-0.1912
1.7,0.3,0.0394
1.7,0.4,0.2722
1.7,0.5,0.5071
1.7,0.6,0.7436
1.7,0.7,0.9815
1.7,0.8,1.2205
1.7,0.9,1.4601
